year,condition,cylinders,fuel,miles,status,transmission,drive,type,color,manufacturer,price_cad
2014.0,good,6 ,gas,131123.0,clean,automatic,4wd,truck,black,ford,29648.000000000004
2016.0,unknown,4 ,gas,101113.0,clean,automatic,fwd,SUV,white,ford,12906.400000000001
2018.0,excellent,4 ,gas,76656.0,clean,automatic,fwd,sedan,black,hyundai,17401.2
2012.0,unknown,6 ,gas,142761.0,clean,automatic,fwd,van,black,dodge,6732.000000000001
2010.0,good,6 ,gas,51000.0,clean,automatic,rwd,sedan,black,dodge,14953.2
2014.0,good,8 ,gas,53045.0,clean,automatic,rwd,truck,white,ford,33986.4
2015.0,good,6 ,gas,98000.0,clean,automatic,fwd,mini-van,silver,toyota,23800.0
2018.0,good,8 ,gas,82000.0,clean,automatic,4wd,truck,silver,gmc,56440.00000000001
2009.0,excellent,6 ,gas,99000.0,clean,automatic,4wd,sedan,other,dodge,8840.0
2012.0,unknown,8 ,diesel,123396.0,clean,automatic,4wd,pickup,other,ford,54398.64000000001
2005.0,fair,4 ,gas,224381.0,clean,automatic,fwd,sedan,other,honda,2040.0000000000002
2011.0,unknown,4 ,gas,121325.0,clean,automatic,fwd,hatchback,other,chevrolet,8017.200000000001
2012.0,unknown,4 ,gas,128610.0,clean,automatic,fwd,SUV,unknown,gmc,14275.920000000002
2004.0,good,8 ,gas,245830.0,clean,automatic,rwd,truck,white,chevrolet,11764.0
2017.0,unknown,6 ,gas,35601.0,clean,automatic,4wd,truck,unknown,ford,47598.64000000001
2019.0,unknown,6 ,gas,33623.0,clean,automatic,4wd,SUV,white,nissan,38758.64
2009.0,good,4 ,gas,130000.0,clean,automatic,4wd,sedan,unknown,bmw,10608.0
2017.0,good,4 ,hybrid,101980.0,clean,automatic,fwd,hatchback,other,toyota,24344.0
2008.0,unknown,8 ,gas,49012.0,clean,automatic,4wd,SUV,black,cadillac,32612.800000000003
2017.0,unknown,4 ,gas,66275.0,clean,automatic,fwd,SUV,white,toyota,29907.760000000002
2014.0,good,8 ,gas,61454.0,clean,other,4wd,pickup,black,chevrolet,42146.4
2019.0,unknown,8 ,diesel,61150.0,clean,automatic,4wd,truck,white,ford,94649.20000000001
2018.0,like new,8 ,gas,37267.0,clean,automatic,rwd,truck,unknown,nissan,46068.64000000001
2008.0,unknown,8 ,gas,248923.0,clean,automatic,rwd,truck,other,toyota,17675.920000000002
2019.0,good,4 ,gas,28145.0,clean,other,fwd,hatchback,black,hyundai,33986.4
2015.0,new,4 ,gas,142723.0,rebuilt,automatic,fwd,hatchback,other,nissan,6120.0
2003.0,excellent,8 ,gas,205000.0,clean,automatic,4wd,SUV,white,toyota,26921.2
2012.0,good,4 ,gas,60960.0,clean,other,fwd,hatchback,white,honda,18482.4
2014.0,good,6 ,gas,156357.0,clean,automatic,rwd,SUV,other,maserati,20386.4
2012.0,unknown,4 ,other,129302.0,clean,automatic,4wd,SUV,white,ford,14953.2
2004.0,fair,5 ,gas,240000.0,clean,automatic,fwd,sedan,unknown,volvo,1156.0
2016.0,unknown,4 ,gas,37223.0,clean,automatic,4wd,SUV,unknown,honda,27064.000000000004
2017.0,unknown,4 ,electric,28055.0,clean,automatic,fwd,hatchback,unknown,chevrolet,25659.120000000003
2016.0,unknown,4 ,gas,100161.0,clean,automatic,fwd,sedan,other,nissan,14953.2
2013.0,good,4 ,gas,91002.0,clean,automatic,fwd,sedan,other,dodge,9518.640000000001
2016.0,excellent,6 ,gas,92000.0,clean,automatic,rwd,van,white,ford,25160.0
2013.0,unknown,8 ,diesel,108156.0,clean,automatic,4wd,truck,black,ford,57118.64000000001
1974.0,good,8 ,gas,36150.0,clean,manual,4wd,truck,other,dodge,10200.0
2004.0,unknown,4 ,gas,80867.0,clean,automatic,fwd,sedan,unknown,honda,123.76
2020.0,unknown,4 ,gas,27400.0,clean,automatic,rwd,SUV,silver,ford,53019.600000000006
2013.0,excellent,4 ,gas,74002.0,clean,automatic,4wd,sedan,black,bmw,27183.68
2014.0,good,4 ,diesel,160900.0,clean,automatic,rwd,truck,white,Isuzu,18904.0
2018.0,good,4 ,gas,49638.0,clean,automatic,fwd,sedan,black,kia,21063.68
2008.0,unknown,4 ,gas,165898.0,clean,automatic,4wd,SUV,black,chevrolet,16313.2
2018.0,unknown,8 ,gas,62892.0,clean,automatic,4wd,truck,black,gmc,58854.00000000001
2013.0,good,6 ,gas,45804.0,clean,other,4wd,pickup,white,ford,39426.4
2018.0,good,8 ,gas,31992.0,clean,other,4wd,SUV,black,chevrolet,54386.4
1977.0,good,8 ,gas,61740.0,clean,manual,rwd,truck,other,ford,5984.0
2016.0,unknown,4 ,gas,104958.0,clean,automatic,4wd,pickup,black,gmc,35346.4
2006.0,unknown,4 ,other,126770.0,clean,automatic,rwd,pickup,black,chevrolet,14957.28
2019.0,unknown,4 ,diesel,17201.0,clean,automatic,4wd,truck,white,gmc,81598.64
2012.0,excellent,8 ,gas,116985.0,clean,automatic,rwd,pickup,other,ford,26792.000000000004
2015.0,excellent,4 ,gas,121200.0,rebuilt,automatic,fwd,sedan,white,chevrolet,10812.0
2017.0,unknown,4 ,gas,43467.0,clean,automatic,fwd,SUV,unknown,ford,22032.0
2014.0,excellent,6 ,gas,89275.0,clean,automatic,fwd,mini-van,other,dodge,17000.0
2019.0,excellent,4 ,gas,35615.0,clean,manual,fwd,hatchback,silver,ford,12172.0
2000.0,unknown,6 ,gas,146114.0,clean,automatic,fwd,van,unknown,honda,4896.0
2007.0,excellent,6 ,gas,109500.0,clean,automatic,fwd,convertible,white,toyota,10812.0
2017.0,unknown,4 ,gas,110366.0,clean,automatic,4wd,pickup,silver,chevrolet,40793.200000000004
2010.0,good,6 ,gas,184713.0,clean,automatic,fwd,van,other,honda,8092.000000000001
1994.0,excellent,6 ,gas,223445.0,clean,automatic,rwd,truck,other,chevrolet,14280.000000000002
2015.0,unknown,4 ,gas,105296.0,clean,other,4wd,SUV,unknown,kia,15912.000000000002
2015.0,unknown,4 ,gas,79377.0,clean,automatic,fwd,SUV,other,toyota,19718.640000000003
2013.0,good,4 ,gas,91825.0,clean,other,fwd,hatchback,unknown,Scion,17122.4
2016.0,unknown,4 ,gas,110785.0,clean,automatic,4wd,pickup,other,ford,44803.840000000004
2006.0,unknown,8 ,gas,150885.0,clean,automatic,4wd,truck,other,chevrolet,10880.0
2007.0,good,4 ,gas,110347.0,clean,automatic,fwd,sedan,white,ford,4692.0
2006.0,excellent,8 ,gas,108340.0,clean,automatic,rwd,truck,other,chevrolet,31248.72
2014.0,good,6 ,gas,116251.0,clean,automatic,fwd,sedan,black,chevrolet,11558.640000000001
2018.0,unknown,4 ,gas,47275.0,clean,automatic,4wd,SUV,other,ford,23936.0
2014.0,excellent,4 ,gas,77567.0,clean,automatic,4wd,SUV,unknown,honda,20397.280000000002
2009.0,excellent,4 ,gas,174162.0,clean,automatic,fwd,SUV,silver,2009,7466.400000000001
2007.0,good,4 ,hybrid,191913.0,clean,automatic,fwd,sedan,silver,toyota,5032.0
2011.0,excellent,6 ,gas,133082.0,clean,automatic,rwd,sedan,other,bmw,8153.200000000001
2005.0,good,6 ,gas,175000.0,clean,automatic,fwd,mini-van,silver,honda,4964.0
2006.0,like new,6 ,gas,164322.0,clean,automatic,fwd,mini-van,silver,nissan,4624.0
1974.0,good,4 ,diesel,6500.0,clean,manual,rwd,sedan,other,1974,3400.0000000000005
2007.0,excellent,6 ,gas,155214.0,clean,automatic,rwd,SUV,other,nissan,7412.000000000001
2019.0,good,4 ,other,5378.0,clean,other,fwd,SUV,white,dodge,25826.4
2011.0,excellent,4 ,gas,126295.0,clean,automatic,fwd,SUV,other,toyota,14278.640000000001
2003.0,excellent,8 ,gas,127800.0,clean,automatic,4wd,pickup,unknown,chevrolet,12920.000000000002
2013.0,excellent,4 ,gas,97456.0,clean,automatic,fwd,sedan,white,hyundai,13160.720000000001
2017.0,good,6 ,other,15443.0,clean,automatic,4wd,pickup,other,ford,50306.4
2012.0,unknown,8 ,diesel,104153.0,clean,automatic,4wd,truck,other,ford,55753.200000000004
2014.0,excellent,4 ,gas,72000.0,clean,automatic,fwd,hatchback,white,chevrolet,9494.16
2015.0,unknown,8 ,diesel,192174.0,clean,automatic,4wd,pickup,unknown,gmc,42838.64000000001
2008.0,excellent,4 ,gas,170491.0,clean,automatic,4wd,SUV,other,honda,9513.2
2017.0,unknown,4 ,gas,54522.0,clean,automatic,fwd,sedan,unknown,toyota,29917.280000000002
1997.0,unknown,8 ,gas,170000.0,clean,automatic,rwd,pickup,white,Gm,4080.0000000000005
2006.0,excellent,4 ,gas,122199.0,clean,automatic,fwd,SUV,unknown,mazda,9513.2
2013.0,excellent,4 ,gas,107000.0,clean,automatic,fwd,sedan,silver,nissan,8772.0
2009.0,unknown,4 ,gas,129183.0,clean,automatic,4wd,pickup,other,chevrolet,19033.2
2013.0,good,4 ,gas,70825.0,clean,automatic,fwd,sedan,black,kia,17666.4
2012.0,unknown,4 ,other,118183.0,clean,automatic,4wd,pickup,silver,ford,27193.2
2017.0,unknown,8 ,gas,19850.0,clean,automatic,4wd,truck,unknown,chevrolet,70717.28
2012.0,excellent,4 ,gas,151329.0,clean,automatic,fwd,SUV,silver,toyota,1.36
2018.0,unknown,8 ,gas,48720.0,clean,automatic,4wd,truck,unknown,chevrolet,55757.280000000006
2012.0,excellent,4 ,gas,92899.0,clean,automatic,4wd,sedan,black,audi,20257.2
2014.0,excellent,6 ,gas,84000.0,clean,automatic,4wd,SUV,silver,ford,34.0
2018.0,excellent,4 ,gas,0.0,clean,automatic,fwd,SUV,other,gmc,25704.000000000004
2014.0,good,8 ,diesel,262502.0,clean,automatic,rwd,pickup,unknown,ford,27193.2
2007.0,excellent,4 ,gas,167000.0,clean,automatic,fwd,SUV,black,toyota,10744.0
2006.0,unknown,8 ,gas,64213.0,clean,automatic,rwd,convertible,black,cadillac,24478.640000000003
2014.0,good,4 ,electric,39555.0,clean,other,fwd,hatchback,unknown,chevrolet,17122.4
2016.0,unknown,4 ,gas,64442.0,clean,automatic,rwd,sedan,black,dodge,27193.2
2008.0,unknown,4 ,gas,196182.0,clean,automatic,rwd,pickup,other,gmc,13529.28
2012.0,excellent,8 ,gas,76605.0,clean,automatic,rwd,sedan,silver,hyundai,21746.4
2004.0,excellent,8 ,gas,197757.0,clean,automatic,4wd,pickup,other,ford,10873.2
2019.0,good,4 ,other,38509.0,clean,automatic,4wd,SUV,white,toyota,74528.0
2013.0,excellent,6 ,gas,149917.0,clean,automatic,4wd,SUV,black,ford,14280.000000000002
2011.0,unknown,6 ,gas,149000.0,clean,automatic,4wd,SUV,silver,bmw,10744.0
2008.0,unknown,6 ,gas,81345.0,clean,other,4wd,truck,other,dodge,16320.000000000002
2018.0,good,4 ,gas,37164.0,clean,other,fwd,SUV,black,ford,28002.4
2013.0,good,4 ,gas,47751.0,rebuilt,manual,rwd,pickup,silver,nissan,17544.0
2016.0,new,4 ,gas,65000.0,clean,automatic,fwd,sedan,black,nissan,11560.0
2008.0,good,4 ,gas,87841.0,clean,automatic,fwd,hatchback,other,chevrolet,6800.000000000001
2002.0,excellent,6 ,gas,218000.0,clean,automatic,4wd,SUV,unknown,chevrolet,2312.0
2006.0,good,6 ,gas,115372.0,clean,automatic,fwd,sedan,silver,kia,4420.0
2013.0,excellent,4 ,gas,107260.0,clean,automatic,4wd,pickup,other,nissan,25835.920000000002
2002.0,unknown,4 ,gas,162425.0,clean,automatic,4wd,pickup,other,chevrolet,12238.640000000001
2012.0,like new,8 ,gas,133086.0,clean,automatic,rwd,van,white,chevrolet,20197.36
2017.0,good,4 ,other,25523.0,clean,other,4wd,pickup,black,chevrolet,42962.4
2018.0,good,4 ,gas,41076.0,clean,other,fwd,hatchback,unknown,chevrolet,24466.4
2017.0,unknown,8 ,diesel,81934.0,clean,automatic,4wd,truck,unknown,ford,1190.0
1976.0,fair,8 ,gas,74807.0,clean,manual,4wd,pickup,unknown,ford,4080.0000000000005
1996.0,good,6 ,gas,190000.0,clean,automatic,rwd,pickup,white,ford,3740.0000000000005
2005.0,good,8 ,gas,122461.0,clean,automatic,rwd,van,white,chevrolet,8840.0
2011.0,unknown,4 ,gas,190438.0,clean,automatic,4wd,SUV,silver,dodge,12223.68
2018.0,like new,6 ,gas,32640.0,lien,automatic,4wd,SUV,other,ford,43520.0
2003.0,good,6 ,gas,189354.0,clean,automatic,fwd,sedan,white,toyota,6120.0
2019.0,unknown,4 ,diesel,25274.0,clean,automatic,4wd,truck,white,ford,95198.64000000001
2018.0,unknown,4 ,gas,61500.0,clean,automatic,fwd,sedan,unknown,nissan,21413.2
2001.0,unknown,6 ,gas,243000.0,clean,automatic,4wd,SUV,other,toyota,5433.200000000001
2013.0,good,4 ,gas,88616.0,clean,automatic,4wd,SUV,black,audi,19033.2
2015.0,unknown,8 ,gas,123838.0,clean,other,4wd,truck,black,gmc,35294.72
2004.0,unknown,8 ,gas,52834.0,clean,automatic,4wd,truck,other,ford,20400.0
2015.0,unknown,4 ,gas,112321.0,clean,automatic,fwd,sedan,silver,chevrolet,12892.800000000001
2019.0,good,4 ,gas,16284.0,clean,other,fwd,SUV,other,hyundai,35346.4
2014.0,excellent,8 ,gas,144186.0,clean,automatic,4wd,truck,white,gmc,42690.4
2016.0,good,6 ,gas,17302.0,clean,other,4wd,pickup,other,chevrolet,40786.4
2020.0,like new,8 ,diesel,12900.0,clean,automatic,4wd,truck,white,ford,119272.00000000001
2019.0,excellent,4 ,gas,39771.0,clean,automatic,fwd,sedan,other,nissan,2040.0000000000002
2007.0,unknown,6 ,gas,107957.0,clean,automatic,4wd,pickup,white,ford,16041.2
1997.0,fair,8 ,gas,260000.0,clean,automatic,rwd,pickup,silver,ford,2516.0
2014.0,excellent,8 ,gas,79000.0,clean,automatic,rwd,pickup,white,chevrolet,35358.64
2005.0,good,8 ,gas,100500.0,clean,automatic,fwd,sedan,black,cadillac,7473.200000000001
2006.0,fair,6 ,gas,200000.0,clean,automatic,fwd,sedan,unknown,kia,1700.0000000000002
2016.0,good,4 ,gas,40720.0,clean,other,fwd,sedan,black,audi,31266.4
2012.0,excellent,4 ,gas,102000.0,clean,automatic,fwd,sedan,silver,toyota,13532.000000000002
2012.0,excellent,6 ,gas,109315.0,clean,automatic,fwd,mini-van,silver,honda,19788.0
2019.0,unknown,4 ,gas,51084.0,clean,automatic,4wd,pickup,unknown,ford,53992.00000000001
2019.0,excellent,4 ,gas,22196.0,clean,automatic,fwd,SUV,black,kia,21760.0
2015.0,good,4 ,gas,43117.0,clean,other,fwd,sedan,silver,honda,25826.4
2017.0,unknown,8 ,gas,44517.0,clean,automatic,rwd,sedan,other,chevrolet,58467.76
2006.0,excellent,6 ,gas,168000.0,clean,automatic,rwd,pickup,other,ford,11546.400000000001
2013.0,excellent,6 ,diesel,99332.0,clean,automatic,rwd,truck,white,ford,53720.00000000001
2007.0,unknown,6 ,gas,143229.0,clean,automatic,rwd,pickup,white,chevrolet,21746.4
2006.0,unknown,6 ,gas,32944.0,clean,manual,rwd,convertible,black,porsche,67993.20000000001
2012.0,unknown,8 ,gas,25715.0,clean,automatic,rwd,van,white,ford,25837.280000000002
2015.0,good,8 ,gas,52086.0,clean,automatic,4wd,truck,other,chevrolet,43506.4
2017.0,good,4 ,gas,19366.0,clean,automatic,rwd,sedan,other,bmw,43506.4
2016.0,excellent,8 ,diesel,118000.0,clean,automatic,4wd,truck,black,ford,59704.00000000001
2008.0,like new,6 ,gas,183896.0,clean,automatic,fwd,mini-van,unknown,dodge,4078.6400000000003
2015.0,unknown,4 ,gas,90202.0,clean,automatic,fwd,pickup,white,toyota,35353.200000000004
2015.0,good,4 ,hybrid,41899.0,clean,other,fwd,hatchback,black,chevrolet,18482.4
2003.0,unknown,4 ,gas,240413.0,clean,automatic,4wd,SUV,white,ford,4066.4
2019.0,unknown,4 ,gas,27105.0,clean,automatic,fwd,sedan,white,honda,33974.16
2005.0,unknown,6 ,gas,135100.0,salvage,automatic,fwd,pickup,other,nissan,10608.0
2003.0,excellent,4 ,gas,148575.0,clean,automatic,fwd,SUV,white,toyota,8024.000000000001
2005.0,excellent,6 ,gas,102902.0,clean,automatic,rwd,van,other,ford,12104.0
2000.0,unknown,8 ,gas,153000.0,clean,automatic,rwd,truck,white,chevrolet,11152.0
2018.0,excellent,6 ,gas,49425.0,clean,automatic,rwd,pickup,white,ford,48137.200000000004
2014.0,good,8 ,gas,93876.0,clean,automatic,4wd,pickup,other,chevrolet,33320.0
2013.0,good,8 ,gas,94891.0,clean,other,4wd,pickup,unknown,gmc,33986.4
2017.0,excellent,6 ,gas,68000.0,clean,automatic,4wd,SUV,white,toyota,51680.00000000001
2011.0,unknown,4 ,gas,158668.0,clean,automatic,4wd,SUV,unknown,honda,11832.0
2012.0,excellent,4 ,diesel,111128.0,clean,automatic,4wd,truck,unknown,ford,81593.20000000001
2010.0,unknown,8 ,other,172839.0,clean,automatic,4wd,pickup,other,ford,16313.2
2014.0,excellent,4 ,gas,86000.0,clean,automatic,4wd,SUV,black,kia,16313.2
2006.0,unknown,4 ,gas,97920.0,clean,automatic,fwd,convertible,silver,toyota,11560.0
2011.0,excellent,6 ,gas,170000.0,clean,automatic,fwd,SUV,white,kia,10472.0
2004.0,good,6 ,gas,140018.0,clean,automatic,4wd,SUV,other,chevrolet,8153.200000000001
2012.0,unknown,4 ,gas,137520.0,clean,automatic,fwd,sedan,other,chevrolet,2992.0
2008.0,excellent,8 ,gas,93725.0,clean,automatic,4wd,pickup,other,ford,17673.2
2012.0,excellent,8 ,gas,68258.0,clean,automatic,4wd,SUV,black,cadillac,31280.000000000004
2014.0,good,4 ,other,81350.0,clean,other,fwd,hatchback,white,Scion,17666.4
2012.0,excellent,4 ,hybrid,124000.0,clean,automatic,fwd,SUV,white,ford,9520.0
2016.0,new,4 ,gas,103050.0,clean,automatic,fwd,SUV,other,kia,14953.2
2017.0,good,4 ,gas,61648.0,clean,automatic,fwd,sedan,silver,kia,18766.640000000003
2018.0,good,4 ,gas,13110.0,clean,other,fwd,hatchback,unknown,ford,25282.4
2011.0,excellent,6 ,gas,151104.0,clean,automatic,4wd,SUV,black,chevrolet,11286.640000000001
2015.0,unknown,4 ,hybrid,80751.0,clean,automatic,fwd,sedan,white,honda,20398.640000000003
2011.0,good,8 ,diesel,156000.0,clean,automatic,4wd,truck,other,ford,35360.0
2004.0,excellent,4 ,hybrid,200000.0,clean,automatic,fwd,hatchback,other,toyota,6118.64
2001.0,excellent,6 ,gas,32169.0,clean,automatic,fwd,SUV,other,chevrolet,10608.0
2013.0,good,6 ,gas,143000.0,clean,automatic,4wd,pickup,white,ford,21624.0
2014.0,unknown,4 ,gas,81731.0,clean,automatic,rwd,sedan,other,bmw,21889.2
2010.0,excellent,8 ,gas,105000.0,clean,automatic,rwd,sedan,white,ford,6120.0
2008.0,excellent,6 ,gas,140000.0,clean,automatic,fwd,sedan,black,dodge,6800.000000000001
2004.0,excellent,6 ,gas,170000.0,clean,automatic,4wd,sedan,other,bmw,6800.000000000001
2010.0,excellent,4 ,gas,77356.0,clean,automatic,fwd,sedan,silver,toyota,12238.640000000001
2003.0,good,6 ,gas,182000.0,clean,automatic,fwd,pickup,white,ford,5440.0
2019.0,good,4 ,other,12102.0,clean,other,fwd,hatchback,black,cadillac,42962.4
2013.0,good,4 ,electric,62588.0,clean,other,rwd,sedan,white,tesla,44866.4
1997.0,good,4 ,gas,14800.0,clean,automatic,fwd,SUV,white,gmc,3672.0000000000005
2015.0,good,4 ,other,30479.0,clean,automatic,fwd,sedan,black,kia,21746.4
2007.0,excellent,8 ,gas,167000.0,rebuilt,automatic,4wd,truck,other,chevrolet,14892.000000000002
2014.0,excellent,4 ,gas,66117.0,clean,automatic,fwd,sedan,unknown,cadillac,19038.640000000003
1996.0,good,8 ,other,201292.0,clean,automatic,4wd,pickup,other,chevrolet,12233.2
2019.0,excellent,6 ,gas,46343.0,clean,automatic,fwd,mini-van,white,dodge,27193.2
2001.0,fair,6 ,gas,159000.0,clean,automatic,fwd,van,silver,ford,3264.0000000000005
2010.0,unknown,4 ,gas,154088.0,clean,automatic,fwd,SUV,other,ford,6798.64
2010.0,unknown,6 ,gas,143616.0,clean,automatic,4wd,SUV,other,toyota,35355.920000000006
2015.0,good,6 ,gas,80002.0,clean,automatic,fwd,sedan,other,chevrolet,19570.4
2011.0,excellent,4 ,gas,149050.0,clean,automatic,fwd,SUV,other,hyundai,7480.000000000001
2013.0,excellent,4 ,gas,113593.0,clean,automatic,fwd,SUV,black,kia,16318.640000000001
2017.0,unknown,4 ,gas,76119.0,clean,automatic,fwd,sedan,other,hyundai,14953.2
2013.0,excellent,4 ,gas,106750.0,clean,automatic,fwd,sedan,other,ford,13600.000000000002
2009.0,excellent,8 ,gas,144000.0,clean,automatic,4wd,truck,other,chevrolet,17673.2
2016.0,unknown,4 ,gas,112632.0,clean,automatic,fwd,sedan,other,ford,14932.800000000001
2013.0,excellent,4 ,gas,82836.0,clean,automatic,fwd,hatchback,black,ford,12226.400000000001
2004.0,like new,6 ,gas,85000.0,clean,automatic,fwd,sedan,other,chevrolet,5433.200000000001
2012.0,excellent,8 ,gas,105500.0,clean,automatic,rwd,van,white,ford,16993.2
2021.0,unknown,6 ,gas,3513.0,clean,automatic,4wd,SUV,black,chevrolet,48828.08
2013.0,unknown,8 ,gas,122426.0,clean,automatic,rwd,pickup,other,gmc,27054.480000000003
2008.0,excellent,4 ,gas,165208.0,clean,automatic,4wd,pickup,other,chevrolet,12087.68
2010.0,unknown,4 ,gas,148977.0,clean,automatic,fwd,SUV,other,toyota,11968.0
2018.0,unknown,4 ,gas,19777.0,clean,automatic,fwd,sedan,unknown,honda,32471.36
2002.0,fair,5 ,gas,175000.0,clean,automatic,4wd,sedan,black,volvo,2713.2000000000003
2014.0,unknown,4 ,gas,93732.0,clean,manual,fwd,sedan,unknown,ford,193.12
1998.0,unknown,4 ,gas,140423.0,clean,automatic,fwd,pickup,black,gmc,12226.400000000001
2018.0,unknown,4 ,diesel,53774.0,clean,automatic,4wd,truck,white,chevrolet,89758.64
2018.0,like new,4 ,gas,75769.0,clean,automatic,fwd,sedan,white,nissan,18768.0
2006.0,excellent,4 ,gas,120000.0,clean,manual,fwd,sedan,other,audi,8024.000000000001
2016.0,good,8 ,gas,5966.0,clean,automatic,rwd,convertible,other,chevrolet,73433.20000000001
2011.0,excellent,8 ,gas,165017.0,clean,automatic,4wd,truck,silver,chevrolet,29913.2
2018.0,good,4 ,other,39082.0,clean,other,fwd,sedan,other,honda,31266.4
1969.0,excellent,8 ,gas,40000.0,clean,automatic,rwd,convertible,other,Chevelle,102000.00000000001
2018.0,unknown,4 ,gas,86868.0,clean,automatic,fwd,sedan,black,honda,29238.640000000003
2006.0,good,4 ,gas,282000.0,clean,automatic,fwd,SUV,silver,honda,5433.200000000001
2019.0,unknown,4 ,diesel,55210.0,clean,automatic,4wd,pickup,white,ford,87014.16
2021.0,excellent,4 ,gas,10.0,clean,automatic,4wd,SUV,unknown,volvo,71549.6
2011.0,excellent,4 ,gas,116544.0,clean,automatic,fwd,sedan,silver,nissan,12233.2
2018.0,unknown,4 ,gas,13715.0,clean,automatic,fwd,sedan,black,hyundai,24478.640000000003
2002.0,good,8 ,gas,170000.0,clean,automatic,rwd,SUV,other,gmc,6647.68
1997.0,good,8 ,diesel,139000.0,clean,automatic,rwd,van,white,ford,10540.0
2016.0,good,4 ,gas,80000.0,clean,manual,fwd,sedan,other,nissan,9518.640000000001
2019.0,unknown,4 ,gas,20324.0,clean,automatic,fwd,sedan,unknown,chevrolet,27197.280000000002
2017.0,good,4 ,gas,75852.0,clean,automatic,rwd,pickup,white,nissan,23113.2
2012.0,unknown,8 ,other,139000.0,clean,automatic,4wd,SUV,other,ford,17673.2
2014.0,excellent,4 ,gas,73000.0,clean,automatic,fwd,sedan,silver,ford,16184.000000000002
2005.0,fair,6 ,gas,185000.0,clean,automatic,4wd,SUV,other,toyota,8024.000000000001
2015.0,unknown,4 ,gas,97374.0,clean,automatic,fwd,SUV,black,toyota,21753.2
2004.0,good,4 ,gas,260000.0,clean,automatic,fwd,mini-van,other,honda,4080.0000000000005
2002.0,new,8 ,gas,1304.0,clean,automatic,rwd,convertible,other,ford,53720.00000000001
2009.0,excellent,6 ,gas,168980.0,clean,automatic,4wd,SUV,unknown,nissan,9513.2
1992.0,good,4 ,gas,192000.0,clean,manual,fwd,convertible,other,Saab,8160.000000000001
2008.0,unknown,4 ,hybrid,129979.0,clean,automatic,fwd,hatchback,white,toyota,8157.280000000001
2001.0,good,6 ,gas,176750.0,clean,automatic,4wd,SUV,other,chevrolet,4080.0000000000005
2016.0,unknown,6 ,gas,105233.0,clean,automatic,4wd,SUV,black,ford,36713.200000000004
